f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,mean,hour,day,week,12_hour,day_time,4_day_period
7.0,88.0,22.0,44.0,71.0,14.0,18.0,18.0,79.0,27.0,54.0,5.0,2.0,34.53846153846154,3,0,0,0,0,0
0.0,59.0,40.0,70.0,68.0,36.0,40.0,67.0,35.0,22.0,51.0,23.0,49.0,43.07692307692308,3,0,0,0,0,0
4.0,81.0,33.0,51.0,87.0,14.0,23.0,65.0,61.0,26.0,73.0,5.0,62.0,45.0,3,0,0,0,0,0
22.0,59.0,47.0,76.0,90.0,80.0,41.0,45.0,88.0,53.0,34.0,35.0,53.0,55.61538461538461,3,0,0,0,0,0
29.0,86.0,28.0,58.0,89.0,81.0,42.0,61.0,58.0,0.0,6.0,43.0,16.0,45.92307692307692,3,0,0,0,0,0
2.0,76.0,28.0,70.0,79.0,90.0,28.0,69.0,94.0,0.0,59.0,52.0,10.0,50.53846153846154,3,0,0,0,0,0
14.0,82.0,38.0,37.0,79.0,53.0,55.0,50.0,84.0,0.0,43.0,77.0,9.0,47.76923076923077,3,0,0,0,0,0
17.0,15.0,33.0,29.0,108.0,68.0,23.0,73.0,45.0,6.0,76.0,72.0,0.0,43.46153846153846,3,0,0,0,0,0
45.0,61.0,10.0,0.0,114.3688469,77.0,28.0,69.0,38.0,55.0,63.0,7.0,10.0,44.41298822307692,3,0,0,0,0,0
20.0,46.0,13.0,48.0,99.0,84.0,50.0,63.0,63.0,43.0,37.0,52.0,59.0,52.07692307692308,3,0,0,0,0,0
60.0,75.0,28.0,33.0,24.0,82.0,32.0,51.0,84.0,0.0,68.0,97.0,74.0,54.46153846153846,3,0,0,0,0,0
34.0,84.0,33.0,53.0,14.0,39.0,68.0,53.0,88.0,0.0,45.0,12.0,29.0,42.46153846153846,3,0,0,0,0,0
40.0,60.0,26.0,34.0,48.0,30.0,15.0,53.0,81.0,18.0,26.0,3.0,35.0,36.07692307692308,3,0,0,0,0,0
54.0,75.0,0.0,36.0,106.0,6.0,42.0,102.0,61.0,20.0,52.0,4.0,29.0,45.15384615384615,3,0,0,0,0,0
38.0,91.0,48.0,22.0,74.0,41.0,47.0,57.0,63.0,49.0,31.0,9.0,6.0,44.30769230769231,3,0,0,0,0,0
77.0,83.0,45.0,40.0,53.0,35.0,34.0,64.0,95.0,103.0,0.0,68.0,0.0,53.61538461538461,3,0,0,0,0,0
43.0,61.0,11.0,0.0,95.0,78.0,29.0,50.0,89.0,82.0,0.0,38.0,0.0,44.30769230769231,3,0,0,0,0,0
4.0,23.0,25.0,0.0,79.0,80.0,50.0,81.0,43.0,73.0,59.0,9.0,33.0,43.0,3,0,0,0,0,0
38.0,34.0,52.0,31.0,72.0,89.0,78.0,58.0,94.0,76.0,60.0,47.0,14.0,57.15384615384615,3,0,0,0,0,0
55.0,95.0,25.0,74.0,92.0,47.0,47.0,52.0,16.0,93.0,51.0,12.0,1.0,50.76923076923077,3,0,0,0,0,0
51.0,71.0,30.0,67.0,68.0,52.0,39.0,54.0,38.0,50.0,35.0,22.0,10.0,45.15384615384615,3,0,0,0,0,0
36.0,87.0,36.0,45.0,74.0,9.0,26.0,39.0,93.0,79.0,54.0,4.0,0.0,44.76923076923077,3,0,0,0,0,0
14.0,15.0,11.0,0.0,94.0,0.0,91.0,73.0,69.0,78.0,58.0,0.0,2.0,38.84615384615385,3,0,0,0,0,0
35.0,0.0,10.0,9.0,99.0,30.0,31.0,70.0,71.0,15.0,32.0,16.0,27.0,34.23076923076923,3,0,0,0,0,0
14.0,25.0,38.0,19.0,52.0,38.0,77.0,45.0,66.0,51.0,44.0,47.0,2.0,39.84615384615385,3,0,0,0,0,0
52.0,93.0,39.0,41.0,67.0,3.0,7.0,59.0,65.0,56.0,28.0,36.0,3.0,42.23076923076923,3,0,0,0,0,0
53.0,92.0,13.0,57.0,87.0,21.0,36.0,68.0,81.0,61.0,87.0,24.0,9.0,53.0,3,0,0,0,0,0
33.0,92.0,42.0,55.0,85.0,0.0,35.0,64.0,73.0,33.0,62.0,57.0,0.0,48.53846153846154,3,0,0,0,0,0
19.0,81.0,26.0,37.0,86.0,46.0,28.0,80.0,66.0,52.0,0.0,43.0,0.0,43.38461538461539,3,0,0,0,0,0
48.0,86.0,24.0,61.0,57.0,16.0,60.0,70.0,68.0,47.0,23.0,65.0,0.0,48.07692307692308,3,0,0,0,0,0
33.0,79.0,35.0,49.0,89.0,72.0,43.0,70.0,23.0,79.0,0.0,52.0,0.0,48.0,3,0,0,0,0,0
42.0,53.0,30.0,53.0,48.0,62.0,39.0,59.0,59.0,93.0,0.0,11.0,0.0,42.23076923076923,3,0,0,0,0,0
27.0,0.0,43.0,55.0,8.0,40.0,24.0,28.0,61.0,52.0,7.0,7.0,0.0,27.076923076923077,3,0,0,0,0,0
40.0,0.0,74.0,72.0,0.0,90.0,47.0,54.0,14.0,73.0,44.0,0.0,26.0,41.07692307692308,3,0,0,0,0,0
41.0,0.0,20.0,69.0,42.0,102.0,41.0,40.0,13.0,20.0,65.0,59.0,0.0,39.38461538461539,3,0,0,0,0,0
18.0,31.0,47.0,12.0,67.0,73.0,43.0,42.0,17.0,0.0,62.0,41.0,0.0,34.84615384615385,3,0,0,0,0,0
20.0,50.0,44.0,3.0,72.0,52.0,23.0,82.0,39.0,0.0,65.0,22.0,0.0,36.30769230769231,3,0,0,0,0,0
29.0,81.0,49.0,29.0,94.0,84.0,52.0,64.0,87.0,0.0,31.0,11.0,0.0,47.0,3,0,0,0,0,0
23.0,74.0,53.0,52.0,46.0,61.0,69.0,64.0,44.0,14.0,51.0,65.0,0.0,47.38461538461539,3,0,0,0,0,0
9.0,70.0,38.0,72.0,48.0,71.0,1.0,67.0,0.0,46.0,88.0,67.0,0.0,44.38461538461539,3,0,0,0,0,0
33.0,62.0,32.0,73.0,0.0,60.0,53.0,74.0,20.0,54.0,70.0,6.0,0.0,41.30769230769231,3,0,0,0,0,0
21.0,93.0,0.0,53.0,70.0,29.0,43.0,70.0,57.0,41.0,10.0,47.0,0.0,41.07692307692308,3,0,0,0,0,0
12.0,55.0,13.0,32.0,80.0,14.0,63.0,87.0,51.0,2.0,49.0,51.0,0.0,39.15384615384615,3,0,0,0,0,0
24.0,69.0,23.0,31.0,87.0,72.0,26.0,54.0,61.0,0.0,55.0,44.0,2.0,42.15384615384615,3,0,0,0,0,0
10.0,67.0,30.0,51.0,65.0,72.0,42.0,83.0,95.0,47.0,86.0,39.0,0.0,52.84615384615385,3,0,0,0,0,0
5.0,45.0,24.0,51.0,1.0,107.0,39.0,67.0,116.0,30.0,26.0,38.0,11.0,43.07692307692308,3,0,0,0,0,0
45.0,40.0,27.0,59.0,16.0,45.0,29.0,77.0,73.0,37.0,45.0,30.0,0.0,40.23076923076923,4,0,0,0,0,0
59.0,38.0,28.0,22.0,72.0,40.0,25.0,77.0,62.0,12.0,73.0,0.0,0.0,39.07692307692308,4,0,0,0,0,0
58.0,99.0,7.0,11.0,44.0,75.0,65.0,79.0,76.0,56.0,19.0,7.0,0.0,45.84615384615385,4,0,0,0,0,0
45.0,89.0,11.0,18.0,69.0,61.0,41.0,45.0,98.0,82.0,0.0,28.0,0.0,45.15384615384615,4,0,0,0,0,0
22.0,74.0,0.0,36.0,87.0,8.0,38.0,63.0,14.0,51.0,0.0,26.0,0.0,32.23076923076923,4,0,0,0,0,0
4.0,79.0,17.0,50.0,59.0,66.0,50.0,62.0,55.0,19.0,0.0,0.0,0.0,35.46153846153846,4,0,0,0,0,0
18.0,49.0,10.0,40.0,51.0,72.0,13.0,65.0,83.0,55.0,0.0,0.0,5.0,35.46153846153846,4,0,0,0,0,0
45.0,0.0,4.0,28.0,64.0,62.0,20.0,95.0,88.0,33.0,2.0,0.0,12.0,34.84615384615385,4,0,0,0,0,0
23.0,39.0,34.0,4.0,77.0,104.0,46.0,58.0,95.0,18.0,31.0,0.0,6.0,41.15384615384615,4,0,0,0,0,0
16.0,61.0,16.0,0.0,60.0,39.0,41.0,78.0,53.0,73.0,79.0,0.0,14.0,40.76923076923077,4,0,0,0,0,0
9.0,74.0,28.0,23.0,99.0,27.0,58.0,64.0,101.0,75.0,94.0,1.0,4.0,50.53846153846154,4,0,0,0,0,0
17.0,73.0,2.0,45.0,34.0,16.0,44.0,61.0,82.0,59.0,67.0,0.0,0.0,38.46153846153846,4,0,0,0,0,0
46.0,63.0,42.0,55.0,67.0,30.0,62.0,52.0,11.0,55.0,40.0,10.0,5.0,41.38461538461539,4,0,0,0,0,0
3.0,63.0,45.0,56.0,71.0,20.0,28.0,75.0,78.0,2.0,6.0,21.0,10.0,36.76923076923077,4,0,0,0,0,0
23.0,74.0,67.0,17.0,46.0,18.0,29.0,61.0,133.0379012,14.0,38.0,67.0,0.0,45.156761630769225,4,0,0,0,0,0
26.0,64.0,21.0,48.0,89.0,14.0,5.0,82.0,68.0,13.0,57.0,0.0,0.0,37.46153846153846,4,0,0,0,0,0
38.0,81.0,35.0,36.0,98.0,51.0,25.0,66.0,11.0,46.0,38.0,0.0,0.0,40.38461538461539,4,0,0,0,0,0
14.0,40.0,45.0,58.0,107.0,86.0,41.0,51.0,111.0,75.0,49.0,0.0,0.0,52.07692307692308,4,0,0,0,0,0
16.0,35.0,36.0,28.0,82.0,69.0,42.0,61.0,102.0,84.0,52.0,31.0,10.0,49.84615384615385,4,0,0,0,0,0
12.0,43.0,3.0,60.0,87.0,70.0,19.0,84.0,80.0,25.0,6.0,44.0,30.0,43.30769230769231,4,0,0,0,0,0
33.0,72.0,21.0,81.0,62.0,64.0,53.0,94.0,61.0,34.0,30.0,74.0,31.0,54.61538461538461,4,0,0,0,0,0
13.0,55.0,3.0,59.0,72.0,94.0,15.0,9.0,52.0,49.0,39.0,36.0,7.0,38.69230769230769,4,0,0,0,0,0
0.0,81.0,0.0,58.0,24.0,92.0,18.0,57.0,62.0,16.0,41.0,8.0,27.0,37.23076923076923,4,0,0,0,0,0
2.0,76.0,10.0,6.0,31.0,30.0,31.0,85.0,76.0,7.0,36.0,0.0,41.0,33.15384615384615,4,0,0,0,0,0
7.0,58.0,36.0,0.0,66.0,89.0,37.0,54.0,95.0,31.0,83.0,0.0,34.0,45.38461538461539,4,0,0,0,0,0
7.0,70.0,45.0,3.0,90.0,25.0,46.0,73.0,87.0,0.0,31.0,16.0,55.0,42.15384615384615,4,0,0,0,0,0
86.0,68.0,19.0,51.0,41.0,105.0,46.0,66.0,0.0,10.0,8.0,38.0,33.0,43.92307692307692,4,0,0,0,0,0
23.0,79.0,54.0,51.0,0.0,95.0,42.0,81.0,11.0,19.0,61.0,18.0,62.0,45.84615384615385,4,0,0,0,0,0
24.0,78.0,26.0,64.0,7.0,96.0,36.0,71.0,61.0,0.0,16.0,20.0,58.0,42.84615384615385,4,0,0,0,0,0
24.0,77.0,8.0,40.0,60.0,66.0,10.0,67.0,72.0,62.0,31.0,8.0,20.0,41.92307692307692,4,0,0,0,0,0
27.0,28.0,27.0,44.0,37.0,48.0,5.0,74.0,131.0,81.0,1.0,25.0,27.0,42.69230769230769,4,0,0,0,0,0
26.0,22.0,13.0,49.0,80.0,66.0,22.0,47.0,100.0,23.0,37.0,26.0,24.0,41.15384615384615,4,0,0,0,0,0
5.0,44.0,25.0,44.0,79.0,64.0,15.0,40.0,111.0,2.0,5.0,37.0,44.0,39.61538461538461,4,0,0,0,0,0
29.0,81.0,54.0,64.0,43.0,58.0,40.0,41.0,36.0,59.0,33.0,26.0,38.0,46.30769230769231,4,0,0,0,0,0
30.0,71.0,21.0,55.0,63.0,45.0,53.0,68.0,72.0,13.0,47.0,22.0,58.0,47.53846153846154,4,0,0,0,0,0
40.0,79.0,20.0,22.0,84.0,43.0,67.0,90.0,76.0,20.0,50.0,33.0,44.0,51.38461538461539,4,0,0,0,0,0
31.0,67.0,37.0,6.0,65.0,61.0,55.0,89.0,81.0,25.0,37.0,35.0,40.0,48.38461538461539,4,0,0,0,0,0
9.0,34.0,17.0,19.0,85.0,35.0,11.0,56.0,72.0,115.0,41.0,61.0,2.0,42.84615384615385,4,0,0,0,0,0
15.0,0.0,13.0,53.0,109.0,53.0,25.0,32.0,70.0,84.0,34.0,48.0,0.0,41.23076923076923,4,0,0,0,0,0
12.0,35.0,15.0,61.0,91.0,61.0,69.0,65.0,61.0,47.0,59.0,68.0,10.0,50.30769230769231,4,0,0,0,0,0
20.0,93.0,10.0,52.0,57.0,15.0,17.0,81.0,89.0,94.0,48.0,23.0,28.0,48.23076923076923,4,0,0,0,0,0
0.0,10.0,16.0,53.0,59.0,32.0,19.0,60.0,33.0,107.0,57.0,18.0,20.0,37.23076923076923,4,0,0,0,0,0
5.0,53.0,14.0,56.0,53.0,83.0,38.0,77.0,110.0,90.0,40.0,7.0,8.0,48.76923076923077,4,0,0,0,0,0
16.0,53.0,17.0,22.0,95.0,58.0,24.0,44.0,42.0,61.0,6.0,58.0,10.0,38.92307692307692,4,0,0,0,0,0
18.0,72.0,0.0,44.0,86.0,60.0,47.0,58.0,43.0,9.0,44.0,42.0,0.0,40.23076923076923,4,0,0,0,0,0
42.0,46.0,8.0,54.0,92.0,45.0,39.0,40.0,49.0,0.0,65.0,60.0,19.0,43.0,4,0,0,0,0,0
30.0,50.0,13.0,87.0,62.0,42.0,16.0,75.0,51.0,0.0,53.0,61.0,26.0,43.53846153846154,4,0,0,0,0,0
36.0,19.0,6.0,66.0,39.0,10.0,24.0,57.0,90.0,0.0,93.0,38.0,20.0,38.30769230769231,4,0,0,0,0,0
2.0,4.0,18.0,63.0,50.0,39.0,66.0,60.0,67.0,64.0,54.0,15.0,0.0,38.61538461538461,4,0,0,0,0,0
19.0,63.0,17.0,68.0,52.0,113.0,30.0,60.0,49.0,37.0,11.0,28.0,2.0,42.23076923076923,4,0,0,0,0,0
23.0,29.0,0.0,62.0,43.0,68.0,9.0,63.0,103.0,26.0,69.0,16.0,67.0,44.46153846153846,4,0,0,0,0,0
0.0,71.0,0.0,40.0,71.0,65.0,47.0,62.0,90.0,0.0,57.0,67.0,6.0,44.30769230769231,4,0,0,0,0,0
0.0,73.0,5.0,58.0,103.0,67.0,41.0,38.0,32.0,15.0,67.0,7.0,24.0,40.76923076923077,4,0,0,0,0,0
0.0,71.0,0.0,31.0,100.0,4.0,65.0,57.0,75.0,8.0,36.0,66.0,15.0,40.61538461538461,4,0,0,0,0,0
0.0,50.0,0.0,27.0,40.0,17.0,40.0,63.0,112.0,18.0,49.0,29.0,21.0,35.84615384615385,4,0,0,0,0,0
0.0,50.0,18.0,55.0,64.0,58.0,0.0,57.0,62.0,86.0,15.0,26.0,15.0,38.92307692307692,4,0,0,0,0,0
0.0,62.0,13.0,45.0,49.0,88.0,36.0,43.0,82.0,33.0,15.0,50.0,17.0,41.0,4,0,0,0,0,0
0.0,59.0,27.0,26.0,65.0,92.0,34.0,79.0,101.0,33.0,32.0,39.0,50.0,49.0,4,0,0,0,0,0
0.0,61.0,13.0,61.0,62.0,106.0,25.0,66.0,46.0,23.0,0.0,19.0,17.0,38.38461538461539,4,0,0,0,0,0
0.0,42.0,8.0,68.0,12.0,68.0,43.0,83.0,94.0,2.0,10.0,18.0,35.0,37.15384615384615,4,0,0,0,0,0
0.0,82.0,6.0,57.0,1.0,68.0,33.0,68.0,65.0,0.0,0.0,12.0,35.0,32.84615384615385,5,0,0,0,0,0
0.0,81.0,12.0,55.0,11.0,52.0,21.0,93.0,19.0,21.0,12.0,6.0,2.0,29.615384615384617,5,0,0,0,0,0
0.0,31.0,7.0,19.0,22.0,60.0,20.0,34.0,1.0,0.0,0.0,26.0,7.0,17.46153846153846,5,0,0,0,0,0
0.0,11.0,1.0,12.0,19.0,82.0,54.0,42.0,0.0,0.0,60.0,72.0,1.0,27.23076923076923,5,0,0,0,0,0
0.0,31.0,0.0,25.0,0.0,70.0,43.0,79.0,0.0,3.0,6.0,66.0,10.0,25.615384615384617,5,0,0,0,0,0
0.0,81.0,0.0,34.0,7.0,36.0,16.0,61.0,34.0,3.0,0.0,61.0,67.0,30.76923076923077,5,0,0,0,0,0
0.0,81.0,0.0,66.0,12.0,58.0,50.0,54.0,85.0,2.0,0.0,40.0,53.0,38.53846153846154,5,0,0,0,0,0
0.0,42.0,0.0,40.0,18.0,59.0,20.0,9.0,60.0,0.0,15.0,37.0,21.0,24.692307692307693,5,0,0,0,0,0
0.0,2.0,0.0,63.0,11.0,19.0,40.0,24.0,16.0,0.0,0.0,61.0,32.0,20.615384615384617,5,0,0,0,0,0
0.0,20.0,13.0,65.0,15.0,24.0,39.0,17.0,72.0,0.0,12.0,4.0,22.0,23.307692307692307,5,0,0,0,0,0
0.0,83.0,0.0,53.0,28.0,21.0,40.0,5.0,69.0,44.0,0.0,8.0,15.0,28.153846153846153,5,0,0,0,0,0
0.0,69.0,0.0,48.0,61.0,14.0,32.0,14.0,98.0,14.0,7.0,6.0,27.0,30.0,5,0,0,0,0,0
0.0,81.0,0.0,18.0,63.0,68.0,37.0,18.0,69.0,6.0,0.0,25.0,27.0,31.692307692307693,5,0,0,0,0,0
0.0,43.0,0.0,24.0,85.0,86.0,10.0,45.0,86.0,2.0,0.0,18.0,13.0,31.692307692307693,5,0,0,0,0,0
0.0,63.0,19.0,54.0,90.0,32.0,51.0,79.0,78.0,0.0,8.0,21.0,21.0,39.69230769230769,5,0,0,0,0,0
0.0,38.0,39.0,8.0,58.0,68.0,35.0,75.0,59.0,0.0,0.0,27.0,38.0,34.23076923076923,5,0,0,0,0,0
0.0,77.0,20.0,33.0,74.0,31.0,34.0,74.0,21.0,0.0,0.0,18.0,45.0,32.84615384615385,5,0,0,0,0,0
0.0,39.0,44.0,55.0,49.0,71.0,25.0,63.0,0.0,1.0,0.0,35.0,28.0,31.53846153846154,5,0,0,0,0,0
5.0,0.0,24.0,59.0,39.0,79.0,63.0,76.0,57.0,0.0,0.0,0.0,42.0,34.15384615384615,5,0,0,0,0,0
3.0,15.0,26.0,46.0,58.0,42.0,59.0,39.0,65.0,0.0,0.0,55.0,69.0,36.69230769230769,5,0,0,0,0,0
10.0,28.0,0.0,73.0,83.0,79.0,48.0,70.0,60.0,3.0,0.0,39.0,30.0,40.23076923076923,5,0,0,0,0,0
8.0,27.0,9.0,49.0,91.0,61.0,75.0,55.0,28.0,8.0,0.0,17.0,39.0,35.92307692307692,5,0,0,0,0,0
0.0,84.0,28.0,57.0,101.0,73.0,47.0,72.0,84.0,0.0,0.0,0.0,51.0,45.92307692307692,5,0,0,0,0,0
0.0,57.0,19.0,18.0,51.0,93.0,55.0,62.0,34.0,0.0,19.0,38.0,23.0,36.07692307692308,5,0,0,0,0,0
0.0,46.0,2.0,26.0,58.0,87.0,58.0,56.0,0.0,0.0,0.0,13.0,46.0,30.153846153846153,5,0,0,0,0,0
0.0,71.0,9.0,42.0,12.0,58.0,58.0,75.0,7.0,0.0,0.0,20.0,6.0,27.53846153846154,5,0,0,0,0,0
0.0,73.0,2.0,41.0,2.0,73.0,48.0,77.0,0.0,0.0,0.0,37.0,41.0,30.307692307692307,5,0,0,0,0,0
0.0,41.0,6.0,50.0,53.0,31.0,30.0,81.0,1.0,0.0,0.0,39.0,48.0,29.23076923076923,5,0,0,0,0,0
0.0,32.0,0.0,56.0,68.0,52.0,58.0,66.0,5.0,0.0,3.0,0.0,35.0,28.846153846153847,5,0,0,0,0,0
0.0,79.0,27.0,52.0,108.0,6.0,67.0,57.0,0.0,0.0,0.0,66.0,29.0,37.76923076923077,5,0,0,0,0,0
0.0,60.0,25.0,48.0,114.3688469,39.0,21.0,90.0,0.0,0.0,7.0,55.0,80.0,41.4899113,5,0,0,0,0,0
0.0,63.0,19.0,47.0,50.0,15.0,47.0,57.0,0.0,0.0,0.0,61.0,36.0,30.384615384615383,5,0,0,0,0,0
0.0,28.0,23.0,40.0,57.0,63.0,68.0,66.0,14.0,0.0,0.0,21.0,61.0,33.92307692307692,5,0,0,0,0,0
6.0,73.0,44.0,25.0,30.0,24.0,55.0,91.0,15.0,0.0,0.0,23.0,21.0,31.307692307692307,5,0,0,0,0,0
0.0,73.0,71.0,46.0,55.0,37.0,49.0,43.0,0.0,0.0,0.0,47.0,36.0,35.15384615384615,5,0,0,0,0,0
0.0,73.0,19.0,51.0,21.0,64.0,46.0,48.0,0.0,0.0,0.0,36.0,90.0,34.46153846153846,5,0,0,0,0,0
0.0,15.0,31.0,23.0,48.0,108.0,13.0,72.0,0.0,0.0,0.0,67.0,50.0,32.84615384615385,5,0,0,0,0,0
0.0,44.0,30.0,17.0,102.0,22.0,30.0,19.0,0.0,32.0,0.0,42.0,30.0,28.307692307692307,5,0,0,0,0,0
9.0,21.0,18.0,18.0,78.0,0.0,10.0,77.0,0.0,20.0,0.0,88.0,0.0,26.076923076923077,5,0,0,0,0,0
0.0,59.0,1.0,30.0,80.0,70.0,29.0,72.0,0.0,0.0,0.0,42.0,0.0,29.46153846153846,5,0,0,0,0,0
0.0,90.0,2.0,56.0,39.0,90.0,65.0,64.0,39.0,12.0,1.0,42.0,0.0,38.46153846153846,5,0,0,0,0,0
0.0,80.0,0.0,54.0,67.0,55.0,42.0,76.0,8.0,1.0,0.0,42.0,41.0,35.84615384615385,5,0,0,0,0,0
0.0,27.0,0.0,3.0,84.0,71.0,52.0,65.0,3.0,17.0,4.0,49.0,32.0,31.307692307692307,5,0,0,0,0,0
50.0,85.0,11.0,47.0,63.0,104.0,46.0,65.0,10.0,57.0,2.0,35.0,42.0,47.46153846153846,5,0,0,0,0,0
0.0,50.0,9.0,77.0,49.0,84.0,53.0,53.0,24.0,43.0,0.0,21.0,23.0,37.38461538461539,5,0,0,0,0,0
0.0,91.0,19.0,28.0,56.0,97.0,54.0,38.0,60.0,0.0,7.0,49.0,2.0,38.53846153846154,5,0,0,0,0,0
0.0,66.0,24.0,0.0,51.0,27.0,40.0,58.0,2.0,91.0,0.0,26.0,0.0,29.615384615384617,5,0,0,0,0,0
25.0,66.0,13.0,1.0,46.0,24.0,33.0,64.0,0.0,46.0,0.0,0.0,42.0,27.692307692307693,5,0,0,0,0,0
1.0,8.0,31.0,19.0,22.0,63.0,41.0,83.0,0.0,110.0,0.0,27.0,38.0,34.07692307692308,5,0,0,0,0,0
0.0,68.0,35.0,19.0,67.0,41.0,50.0,88.0,0.0,74.0,0.0,34.0,63.0,41.46153846153846,5,0,0,0,0,0
6.0,62.0,0.0,38.0,65.0,3.0,49.0,75.0,15.0,72.0,0.0,40.0,61.0,37.38461538461539,5,0,0,0,0,0
18.0,35.0,0.0,61.0,26.0,0.0,34.0,58.0,0.0,63.0,0.0,59.0,61.0,31.923076923076923,5,0,0,0,0,0
57.0,80.0,12.0,32.0,91.0,80.0,38.0,50.0,0.0,21.0,0.0,43.0,6.0,39.23076923076923,5,0,0,0,0,0
61.0,39.0,0.0,51.0,54.0,102.0,47.0,66.0,0.0,3.0,0.0,17.0,21.0,35.46153846153846,5,0,0,0,0,0
23.0,70.0,0.0,51.0,114.0,78.0,81.0,20.0,0.0,1.0,0.0,0.0,45.0,37.15384615384615,5,0,0,0,0,0
42.0,39.0,0.0,55.0,0.0,24.0,39.0,56.0,0.0,39.0,5.0,13.0,51.0,27.923076923076923,5,0,0,0,0,0
48.0,70.0,15.0,66.0,12.0,31.0,26.0,77.0,14.0,40.0,11.0,72.0,80.0,43.23076923076923,5,0,0,0,0,0
44.0,20.0,0.0,52.0,75.0,87.0,46.0,28.0,2.0,26.0,19.0,73.0,16.0,37.53846153846154,5,0,0,0,0,0
29.0,34.0,0.0,45.0,42.0,63.0,43.0,70.0,4.0,31.0,13.0,49.0,11.0,33.38461538461539,5,0,0,0,0,0
16.0,27.0,0.0,59.0,38.0,29.0,30.0,17.0,0.0,12.0,29.0,8.0,15.0,21.53846153846154,5,0,0,0,0,0
48.0,21.0,0.0,13.0,97.0,43.0,24.0,65.0,0.0,73.0,24.0,43.0,9.0,35.38461538461539,6,0,0,0,0,0
36.0,26.0,30.0,13.0,53.0,67.0,40.0,62.0,0.0,45.0,22.0,42.0,17.0,34.84615384615385,6,0,0,0,0,0
59.0,88.0,0.0,1.0,52.0,1.0,37.0,57.0,7.0,65.0,12.0,9.0,56.0,34.15384615384615,6,0,0,0,0,0
55.0,73.0,0.0,49.0,22.0,55.0,44.0,74.0,0.0,61.0,10.0,55.0,59.0,42.84615384615385,6,0,0,0,0,0
9.0,33.0,0.0,62.0,61.0,27.0,26.0,33.0,0.0,103.0,17.0,49.0,38.0,35.23076923076923,6,0,0,0,0,0
7.0,29.0,0.0,66.0,78.0,32.0,41.0,86.0,0.0,46.0,6.0,48.0,7.0,34.30769230769231,6,0,0,0,0,0
33.0,81.0,0.0,55.0,67.0,86.0,23.0,29.0,0.0,2.0,6.0,25.0,22.0,33.0,6,0,0,0,0,0
15.0,48.0,0.0,67.0,114.3688469,48.0,50.0,40.0,0.0,84.0,0.0,54.0,68.0,45.25914206923077,6,0,0,0,0,0
57.0,15.0,0.0,54.0,100.0,44.0,19.0,26.0,0.0,86.0,37.0,36.0,79.0,42.53846153846154,6,0,0,0,0,0
36.0,47.0,0.0,55.0,71.0,1.0,43.0,35.0,0.0,76.0,54.0,1.0,33.0,34.76923076923077,6,0,0,0,0,0
37.0,39.0,0.0,37.0,77.0,53.0,51.0,0.0,0.0,85.0,5.0,42.0,0.0,32.76923076923077,6,0,0,0,0,0
8.0,42.0,2.0,76.0,81.0,95.0,14.0,7.0,0.0,78.0,9.0,20.0,0.0,33.23076923076923,6,0,0,0,0,0
2.0,75.0,0.0,55.0,83.0,81.0,55.0,18.0,0.0,88.0,3.0,36.0,7.0,38.69230769230769,6,0,0,0,0,0
16.0,47.0,0.0,49.0,57.0,70.0,42.0,57.0,0.0,79.0,0.0,22.0,32.0,36.23076923076923,6,0,0,0,0,0
54.0,7.0,0.0,34.0,86.0,96.0,55.0,40.0,14.0,101.0,0.0,35.0,58.0,44.61538461538461,6,0,0,0,0,0
27.0,0.0,0.0,34.0,59.0,87.0,44.0,32.0,0.0,83.0,4.0,1.0,56.0,32.84615384615385,6,0,0,0,0,0
53.0,60.0,5.0,0.0,14.0,89.0,61.0,59.0,0.0,47.0,0.0,45.0,26.0,35.30769230769231,6,0,0,0,0,0
30.0,43.0,0.0,15.0,14.0,93.0,38.0,69.0,0.0,0.0,8.0,3.0,37.0,26.923076923076923,6,0,0,0,0,0
7.0,72.0,0.0,56.0,20.0,93.0,44.0,62.0,0.0,0.0,0.0,70.0,28.0,34.76923076923077,6,0,0,0,0,0
47.0,63.0,8.0,61.0,39.0,67.0,44.0,68.0,0.0,0.0,0.0,84.0,2.0,37.15384615384615,6,0,0,0,0,0
41.0,64.0,0.0,48.0,75.0,67.0,30.0,71.0,0.0,0.0,0.0,25.0,36.0,35.15384615384615,6,0,0,0,0,0
16.0,76.0,0.0,19.0,39.0,43.0,9.0,97.0,0.0,0.0,11.0,0.0,25.0,25.76923076923077,6,0,0,0,0,0
13.0,22.0,0.0,33.0,52.0,73.0,6.0,62.0,7.0,0.0,19.0,4.0,57.0,26.76923076923077,6,0,0,0,0,0
46.0,26.0,0.0,70.0,99.0,54.0,79.0,60.0,17.0,0.0,46.0,19.0,22.0,41.38461538461539,6,0,0,0,0,0
1.0,60.0,0.0,27.0,59.0,61.0,64.0,65.0,3.0,0.0,9.0,65.0,3.0,32.07692307692308,6,0,0,0,0,0
15.0,38.0,0.0,43.0,53.0,106.0,45.0,47.0,0.0,14.0,17.0,33.0,37.0,34.46153846153846,6,0,0,0,0,0
16.0,33.0,0.0,11.0,89.0,76.0,25.0,61.0,0.0,24.0,13.0,5.0,47.0,30.76923076923077,6,0,0,0,0,0
36.0,12.0,0.0,17.0,54.0,68.0,27.0,31.0,0.0,63.0,15.0,17.0,38.0,29.076923076923077,6,0,0,0,0,0
